/ershoufang/beicun/,北村,748,49087
/ershoufang/diaosuyuan/,雕塑园,602,643
/ershoufang/guoxintiyuchang/,国信体育场,698,17211
/ershoufang/henan/,河南,296,170327
/ershoufang/hexichengqu/,河西,251,17145
/ershoufang/laoshancbd/,崂山CBD,532,45765
/ershoufang/laoshanfengjingqu/,崂山风景区,4,25480
/ershoufang/laoyaling/,老鸦岭,166,115713
/ershoufang/maidao/,麦岛,334,76715
/ershoufang/qichedongzhan/,汽车东站,408,24098
/ershoufang/shazikou1/,沙子口,14,423186
/ershoufang/shilaoren1/,石老人,334,19671
/ershoufang/shiyuanhui11/,世园会,236,26591
/ershoufang/shuyuanlu/,书院路,1330,4785
/ershoufang/songshanhou/,松山后,52,221391
/ershoufang/wushan21/,午山,9,250840
/ershoufang/xihan/,西韩,214,5571
/ershoufang/xijiang/,西姜,237,8281
/ershoufang/xinjiazhuang/,辛家庄,376,1975
/ershoufang/zaoershan1/,枣儿山,331,95638
/ershoufang/zhangcun1/,张村,91,445536
