/ershoufang/cuiyuan/,翠苑,498,143788
/ershoufang/gudang/,古荡,196,12704
/ershoufang/huanglong/,黄龙,305,2414
/ershoufang/jialv/,嘉绿,342,46765
/ershoufang/jiulian/,九莲,103,86317
/ershoufang/liangzhu/,良渚,1817,13740
/ershoufang/liuxia1/,留下,34,187535
/ershoufang/qingbo/,清波,194,3392
/ershoufang/sandun/,三墩,1350,9173
/ershoufang/shenhua/,申花,1356,10435
/ershoufang/wenjiao/,文教,397,7914
/ershoufang/wensan/,文三,70,4741
/ershoufang/wensanxilu/,文三西路,897,19097
/ershoufang/wenyixilu/,文一西路,490,5156
/ershoufang/xiaoheshan/,小和山,437,4178
/ershoufang/xihujingqu/,西湖景区,8,6497
/ershoufang/xixi/,西溪,1003,25045
/ershoufang/xuejun/,学军,144,3400
/ershoufang/zhijiang/,之江,189,4751
/ershoufang/zhuantang/,转塘,710,108275
