/ershoufang/baiyundadaonan/,白云大道南,186,2090
/ershoufang/dajinzhonglu/,大金钟路,71,13722
/ershoufang/dongping1/,东平,95,754504
/ershoufang/guihuagang/,桂花岗,139,3056
/ershoufang/huadongzhen/,花东镇,523,458674
/ershoufang/huangbian/,黄边,254,698073
/ershoufang/huangshi/,黄石,351,757
/ershoufang/jiahewanggang/,嘉禾望岗,241,85430
/ershoufang/jiangxia1/,江夏,78,163270
/ershoufang/jichanglu/,机场路,903,1108
/ershoufang/jinghudadao/,镜湖大道,537,107169
/ershoufang/jingtai/,景泰,356,5806
/ershoufang/jingxi1/,京溪,288,21782
/ershoufang/jinshazhou/,金沙洲,730,67894
/ershoufang/liuhuazhanqian/,流花站前,170,5858
/ershoufang/longdong/,龙洞,155,113229
/ershoufang/longgui/,龙归,140,1328142
/ershoufang/lujing/,麓景,188,2918
/ershoufang/luochongwei/,罗冲围,334,538
/ershoufang/mawu/,马务,95,3896
/ershoufang/meihuayuan/,梅花园,199,51632
/ershoufang/nanhu5/,南湖,301,1354
/ershoufang/renhe1/,人和,44,2758
/ershoufang/sanyuanli/,三元里,70,5873
/ershoufang/shahe1/,沙河,331,6659
/ershoufang/shataibei/,沙太北,131,13578
/ershoufang/shatainan/,沙太南,366,9723
/ershoufang/shenshanzhen/,神山镇,1,9375
/ershoufang/shijing/,石井,165,14359
/ershoufang/taihe/,太和,15,22423
/ershoufang/taipingzhen/,太平镇,417,319
/ershoufang/tanbu/,炭步,96,75795
/ershoufang/tianhekeyunzhan/,天河客运站,93,316581
/ershoufang/tongdewei/,同德围,620,801
/ershoufang/tonghe1/,同和,340,2658
/ershoufang/xiamao/,夏茅,128,6000
/ershoufang/xicun/,西村,183,2132
/ershoufang/xinshi/,新市,648,868
/ershoufang/yongtai/,永泰,136,28720
/ershoufang/yuanxiatian/,元下田,134,20538
