/ershoufang/binjiangxincheng/,滨江新城,101,9509
/ershoufang/dongfanghong/,东方红,24,7698
/ershoufang/fenglinsanlu/,枫林三路,96,9564
/ershoufang/guanshaling/,观沙岭,345,6684
/ershoufang/hanpu/,含浦,512,14123
/ershoufang/hexibubugao/,河西步步高,225,3382
/ershoufang/hexidaxuecheng/,河西大学城,40,7380
/ershoufang/hexirenrenle/,河西人人乐,382,26672
/ershoufang/jinxingzhonglu/,金星中路,89,1377
/ershoufang/leifengdadao/,雷锋大道,27,4265
/ershoufang/leifengzhen/,雷锋镇,8,7760
/ershoufang/lugudong/,麓谷东,129,2509
/ershoufang/luguxi/,麓谷西,161,7680
/ershoufang/meixihubeian/,梅溪湖北岸,94,20736
/ershoufang/meixihunanan/,梅溪湖南岸,26,256569
/ershoufang/qichexizhan/,汽车西站,164,397
/ershoufang/rongwanzhen/,溁湾镇,37,570
/ershoufang/shangxueyuan/,商学院,99,1612
/ershoufang/shizhengfu/,市政府,208,37872
/ershoufang/tongzipo/,桐梓坡,114,835
/ershoufang/wangchengqu/,望城区,172,425
/ershoufang/wangjiawan1/,王家湾,2,22390
/ershoufang/yangguang100/,阳光100,97,202091
/ershoufang/yanghuyuan/,洋湖垸,18,7944
/ershoufang/yinpenling/,银盆岭,89,1506
/ershoufang/yueluqita/,岳麓其他,8,3772
/ershoufang/yuelushanbei/,岳麓山北,33,1619
