/ershoufang/chentangzhuang/,陈塘庄,1199,13043
/ershoufang/dayingmen/,大营门,528,29945
/ershoufang/guajiasi/,挂甲寺,1206,5858
/ershoufang/jianshan/,尖山,508,20420
/ershoufang/liulinjie/,柳林街,501,47492
/ershoufang/machangjie/,马场街,767,22845
/ershoufang/meijiang/,梅江,1333,14598
/ershoufang/shuishanggongyuanjie/,水上公园街,972,4410
/ershoufang/taoyuanjie/,桃园街,653,16087
/ershoufang/tiantajie/,天塔街,1020,12841
/ershoufang/xiaohaidi/,小海地,965,22148
/ershoufang/xiawafang/,下瓦房,884,35137
/ershoufang/xinmeijiang/,新梅江,359,44820
/ershoufang/youyilu/,友谊路,1014,2471
/ershoufang/yuexiulu/,越秀路,880,3801
