/ershoufang/beijinglu/,北京路,240,7448
/ershoufang/dongchuanlu/,东川路,265,1747
/ershoufang/dongfengdong/,东风东,217,5712
/ershoufang/dongfengxi/,东风西,65,4861
/ershoufang/donghu1/,东湖,108,10699
/ershoufang/dongshankou/,东山口,242,3065
/ershoufang/ershadao/,二沙岛,3,48850
/ershoufang/guihuagang/,桂花岗,138,3056
/ershoufang/haizhuguangchang/,海珠广场,49,26275
/ershoufang/huanghuagang/,黄花岗,283,47096
/ershoufang/huanshidong/,环市东,93,5149
/ershoufang/jianshelu1/,建设路,365,15532
/ershoufang/jichanglu/,机场路,903,1108
/ershoufang/jiefangnan/,解放南,196,6267
/ershoufang/liuhuazhanqian/,流花站前,170,5863
/ershoufang/lujing/,麓景,188,2918
/ershoufang/nongjiangsuo/,农讲所,189,4136
/ershoufang/panfu/,盘福,59,24615
/ershoufang/renminbei1/,人民北,12,9140
/ershoufang/renminlu/,人民路,137,5022
/ershoufang/sanyuanli/,三元里,70,5873
/ershoufang/shahe1/,沙河,331,6659
/ershoufang/shuiyin/,水荫,282,21551
/ershoufang/taojin/,淘金,449,9139
/ershoufang/tongdewei/,同德围,620,801
/ershoufang/wuyangxincheng/,五羊新城,274,2544
/ershoufang/xiaobei/,小北,237,4433
/ershoufang/xihualu/,西华路,224,1020
/ershoufang/ximenkou/,西门口,215,5408
/ershoufang/yangji/,杨箕,154,5098
/ershoufang/yuexiunan/,越秀南,147,1568
